image,mean_r,mean_g,mean_b
02_8574,0.3371800045677184,0.4763547635296674,0.1864652319026142
02_8579,0.3739660366870779,0.4655540291247084,0.16047993418821366
02_8584,0.3704901216509756,0.4656664799975258,0.16384339835149864
02_8585,0.35589993254483915,0.470636303424385,0.1734637640307757
02_8589,0.2863112130188238,0.4899464020166029,0.22374238496457324
02_8592,0.3103475364485381,0.4828505263129706,0.20680193723849116
02_8601,0.15728364587696067,0.4461422658929338,0.3965740882301056
02_8608,0.1327710477777962,0.4334056182160215,0.4338233340061822
02_8612,0.1346714108414901,0.4309842523490089,0.4343443368095011
02_8629,0.14661144784516725,0.4427118893843507,0.4106766627704821
02_8651,0.16653988743497547,0.4425241259703711,0.3909359865946535
02_8655,0.1669838509825008,0.4411415691051268,0.3918745799123724
02_8659,0.3017265976936995,0.4368342558508973,0.2614391464554033
02_8678,0.3054576529674293,0.4718955251137095,0.2226468219188611
02_8688,0.3737122683012897,0.474753428805508,0.1515343028932024
02_8691,0.36620359516255097,0.4622559407310787,0.17154046410637028
02_8714,0.17833183051888768,0.4537179466858712,0.3679502227952412
02_8716,0.2865730809306121,0.4900679433042608,0.22335897576512706
02_8717,0.2661025715987664,0.4918902710207133,0.2420071573805204
02_8718,0.2641060593122241,0.492060205948343,0.2438337347394328
03_9168,0.3683087744117894,0.4751064620281887,0.15658476356002196
03_9170,0.2859440891416848,0.4748576420902742,0.239198268768041
03_9171,0.28368662400018474,0.4753846403073069,0.2409287356925084
03_9191,0.3542738993099749,0.4701438124896796,0.17558228820034555
03_9192,0.3523100272599261,0.4708554466103246,0.17683452612974934
03_9194,0.21175257371439554,0.4785488479564135,0.3096985783291911
03_9203,0.21564710961036526,0.4917454243337975,0.2926074660558374
03_9220,0.2648023578644117,0.5004185853058873,0.2347790568297009
03_9224,0.4129730501605773,0.4465140217121447,0.14051292812727798
03_9234,0.19929410540475415,0.4685160135324052,0.33218988106284064
03_9300,0.1885125002049004,0.4689388472259384,0.3425486525691612
03_9310,0.21666508089817152,0.474550219979841,0.3087846991219875
03_9322,0.22417218782920412,0.4774234183169127,0.29840439385388323
03_9324,0.2230018500776792,0.4794784357473373,0.2975197141749836
03_9325,0.2238171676123848,0.4771296986751653,0.29905313371244985
03_9330,0.22489794331047414,0.4778866310572775,0.2972154256322483
03_9332,0.22152439475708344,0.4776875735432793,0.30078803169963714
03_9338,0.20814569369581815,0.4748713254758475,0.3169829808283343
03_9340,0.19635068451212773,0.4722839373916818,0.33136537809619043
03_9375,0.18166146169267824,0.4619345527690124,0.35640398553830943
04_9417,0.20276561355145048,0.4733482383673594,0.3238861480811902
04_9420,0.20047743642255664,0.4696013554497259,0.3299212081277174
04_9421,0.1985810217176448,0.4713589745415385,0.3300600037408168
04_9422,0.20094377943446973,0.4700203508738687,0.32903586969166154
04_9424,0.20202781454209445,0.4693604332485644,0.3286117522093412
04_9425,0.1957287700203233,0.4677627020078582,0.3365085279718185
04_9427,0.20475616073220806,0.4729733646256438,0.3222704746421481
04_9428,0.20089519512495868,0.4734148299134355,0.32568997496160584
04_9432,0.19934860266598536,0.4693961441575383,0.33125525317647625
04_9434,0.20008878607654695,0.469842832968553,0.3300683809549
04_9438,0.19929303233968454,0.46836471053485207,0.3323422571254635
04_9440,0.19793257117505825,0.4696241162252779,0.3324433125996637
04_9441,0.19821358614728,0.4692889757999668,0.3324974380527532
04_9443,0.19884802075741814,0.4687683838540654,0.3323835953885164
04_9448,0.19804761420243544,0.4707645736761019,0.3311878121214627
04_9451,0.19918261050636812,0.4687858506928486,0.3320315388007833
04_9452,0.20099522631627867,0.4686896186835665,0.3303151550001549
04_9455,0.19955918486459326,0.4686263042547002,0.3318145108807065
04_9457,0.1975426583752101,0.4704342421338258,0.33202309949096404
04_9464,0.1970033526786731,0.4685185476285028,0.33447809969282405
04_9465,0.1979749818700815,0.4686916847965851,0.33333333333333337
04_9466,0.1969105681694926,0.4669010101713735,0.33618842165913393
04_9467,0.19754430298329653,0.4662859842209189,0.3361697127957846
04_9469,0.19654900226720406,0.4675786674900847,0.3358723302427112
04_9470,0.19598666368332815,0.4671028011209895,0.3369105351956824
04_9473,0.19437076938113398,0.4669690233862964,0.3386602072325696
04_9474,0.19480506075987225,0.4667132548327012,0.3384816844074266
04_9477,0.19513712345319176,0.4669347224729695,0.3379281540738389
04_9479,0.1934582905931108,0.4682075186102818,0.33833419079660737
04_9480,0.19603966393019864,0.4684506564003615,0.33550967966943984
04_9484,0.19797123447932014,0.4693657481518439,0.33266301736883597
04_9486,0.1957018992206989,0.46743459922164293,0.3368635015576581
04_9488,0.19716710757054487,0.4669600662093052,0.33587282622014997
04_9490,0.1943604685931957,0.4689344429179476,0.3367050884888567
04_9492,0.19145252924773656,0.4654098483009994,0.3431376224512641
04_9493,0.1919843671154376,0.4678707316956063,0.34014490118895596
04_9495,0.18961677331899954,0.4677267647131636,0.3426564619678369
04_9496,0.19200268020313435,0.4656660386194173,0.34233128117744843
04_9498,0.1939331447096738,0.4665765753021203,0.3394902799882059
04_9505,0.1979510475621609,0.4673009342500173,0.33474801818782185
04_9613,0.20465711279676455,0.4719849035588934,0.323357983644342
04_9678,0.16167287123946206,0.4602771876323043,0.3780499411282336
04_9704,0.21128447812448645,0.4721699700685053,0.3165455518070082
04_9728,0.20646397614707998,0.4773304277429644,0.3162055961099556
04_9737,0.1989219048894683,0.4711077679575638,0.32997032715296803
04_9738,0.2035413459012915,0.4710257996773418,0.3254328544213667
04_9744,0.20853292836541173,0.4743987655010131,0.3170683061335751
04_9746,0.20784235963454026,0.4753243214099766,0.3168333189554832
04_9749,0.21210911540327804,0.4758044804699875,0.31208640412673444
04_9750,0.20852116601782075,0.473990867538413,0.3174879664437662
04_9752,0.20571853677312987,0.4709896019378424,0.32329186128902776
04_9753,0.2073482603352664,0.4728738889750426,0.31977785068969106
04_9755,0.20490839567183064,0.4706322962899661,0.3244593080382032
04_9756,0.20566409467148294,0.47057238802575,0.32376351730276715
04_9757,0.20488819249329995,0.4709758254117179,0.3241359820949821
04_9760,0.20589770987048955,0.4687834464271632,0.3253188437023473
04_9761,0.20241988038715494,0.4714124713964829,0.3261676482163621
04_9768,0.20817635237784005,0.4757818491814725,0.31604179844068736
04_9771,0.20568158824660407,0.4755902785880116,0.31872813316538423
04_9772,0.2048598078884504,0.473132924270526,0.3220072678410236
04_9782,0.20863694511433686,0.4722695887809995,0.3190934661046636
04_9785,0.1990388785708464,0.4700164933196517,0.3309446281095019
04_9786,0.19846557810436008,0.4723730534397893,0.3291613684558506
04_9792,0.2021668901421486,0.4698264703123174,0.32800663954553405
04_9793,0.20229196026158935,0.4717542989878482,0.3259537407505625
04_9794,0.2124053576125101,0.4764589132979814,0.31113572908950843
04_9797,0.2010885256572605,0.4701047073030337,0.32880676703970585
04_9798,0.19802401006542028,0.4720091502635255,0.3299668396710543
04_9801,0.2057802889252566,0.4730581020307394,0.321161609044004
04_9804,0.20789100338122488,0.4751780348511435,0.31693096176763164
04_9806,0.2059993143727729,0.4743204981808838,0.3196801874463433
04_9814,0.19811469537451887,0.4707274753207874,0.3311578293046937
04_9815,0.20122573696660206,0.4720136218247952,0.3267606412086027
04_9820,0.18574805221989515,0.4650599618403948,0.34919198593971
04_9825,0.18364483523945865,0.4638212188612232,0.3525339458993181
04_9827,0.18812868230526536,0.4666029229556074,0.34526839473912724
04_9834,0.18577999055740368,0.4644053433791544,0.349814666063442
04_9839,0.18393636913641595,0.464193667406464,0.3518699634571201
04_9867,0.1790068931637032,0.4611496111395073,0.3598434956967895
04_9875,0.16387935193198047,0.4561292409643461,0.3799914071036736
04_9879,0.16547024403448904,0.4556495227347564,0.37888023323075454
04_9891,0.19897368763476286,0.4722700080637992,0.328756304301438
04_9893,0.19882449608614366,0.4714729136585049,0.3297025902553516
04_9894,0.1983273782548701,0.4702972046118642,0.3313754171332656
04_9895,0.19841665646972328,0.4732948661239947,0.32828847740628203
04_9897,0.1970251218710132,0.4729506318600867,0.3300242462689001
04_9898,0.19860988476233254,0.47273360639760703,0.3286565088400605
04_9900,0.1983374721067675,0.4713240183058368,0.3303385095873957
04_9902,0.19734003773837944,0.4706272371240244,0.3320327251375962
04_9903,0.1982247286562504,0.4717290818448517,0.33004618949889786
04_9906,0.19994814783415146,0.4723525032006732,0.3276993489651752
04_9908,0.19951638085361265,0.4735553721992182,0.3269282469471692
04_9909,0.1958673828118524,0.4723789026938968,0.3317537144942509
04_9912,0.1917501731291917,0.4712651822910325,0.3369846445797757
04_9922,0.21144155657905106,0.4716636735949805,0.3168947698259683
04_9924,0.20878062881733706,0.4721686177138915,0.31905075346877143
04_9926,0.2021939232092332,0.4687381091220153,0.3290679676687515
04_9927,0.20569433814029803,0.469151262706076,0.32515439915362604
04_9943,0.1994078957915484,0.4690662758918217,0.3315258283166299
04_9944,0.2328249163512521,0.4802297721239357,0.2869453115248123
04_9945,0.23178358422214654,0.4799080405554693,0.2883083752223841
04_9946,0.22945786982161984,0.4779558264299098,0.2925863037484703
04_9947,0.2310715093170058,0.4805293603872429,0.2883991302957513
04_9949,0.19931769498770924,0.4683264203322963,0.3323558846799944
04_9952,0.200411133184814,0.4682738470328087,0.3313150197823774
04_9953,0.2003603457248145,0.4682958343659584,0.3313438199092272
04_9957,0.28173574907061605,0.4952442294771258,0.22302002145225816
04_9958,0.19966358119601624,0.4693918921780147,0.3309445266259691
04_9959,0.20069663091556295,0.469320870577008,0.3299824985074291
04_9964,0.283617884276362,0.4944805895388945,0.2219015261847436
04_9965,0.19914418554424865,0.4694849141958338,0.3313709002599177
04_9974,0.19944556482324388,0.4715025909110245,0.32905184426573164
04_9977,0.2078914948911606,0.4709801379684043,0.3211283671404351
04_9978,0.2081421831590944,0.4704837737951149,0.3213740430457908
04_9980,0.2123116893345408,0.4969270782466338,0.2907612324188254
04_9984,0.20926539599417096,0.495821032402118,0.294913571603711
04_9988,0.2361357596063974,0.5036065192454523,0.2602577211481503
05_8774,0.3579845240730837,0.4722674104177809,0.1697480655091355
05_8778,0.28681357601062835,0.4872847719625345,0.2259016520268371
05_8788,0.1948669978811664,0.4660234918693211,0.3391095102495125
05_8789,0.19612061962595886,0.4694051225335014,0.3344742578405398
05_8801,0.35313853863948114,0.4666620122070924,0.1801994491534264
05_8817,0.1702321790379828,0.4557309376718356,0.3740368832901816
05_8841,0.13013241378576804,0.4280864016215097,0.4417811845927223
05_8860,0.27812574703324666,0.4765019259830944,0.24537232698365904
05_8870,0.1886085541959256,0.4604814663567933,0.35090997944728114
05_8871,0.1879085180717177,0.4597493496673684,0.352342132260914
05_8872,0.1919636387995738,0.46072402057451795,0.34731234062590816
05_8875,0.19725560404944253,0.4624543965194468,0.3402899994311107
05_8876,0.1989305269659855,0.4653422767797821,0.3357271962542325
05_8877,0.19913605138535964,0.4643465875565626,0.3365173610580778
05_8886,0.2865159545061513,0.475009893643587,0.2384741518502617
05_8887,0.19638356050397046,0.4638169328831385,0.3397995066128911
05_8890,0.19791106179624085,0.4637541971979549,0.3383347410058042
05_8891,0.20154940043135108,0.4655505985314374,0.33290000103721146
05_8893,0.1979694284469054,0.4643745408374714,0.3376560307156232
05_8894,0.20036424795980406,0.463621144757964,0.3360146072822319
05_8900,0.19122687803226296,0.4615107068324382,0.3472624151352989
05_8902,0.19191207110536787,0.4611990957194258,0.3468888331752064
05_8903,0.18872785797918545,0.4602082915312638,0.35106385048955085
05_8915,0.1574142523034337,0.4457756781821024,0.396810069514464
05_8920,0.15437247541634747,0.4425288946791172,0.4030986299045354
05_8925,0.14622426983279815,0.4395883067183385,0.4141874234488633
05_8926,0.13966713402321246,0.4356451670588908,0.4246876989178968
05_8928,0.13394080685557955,0.43168431496047344,0.4343748781839472
05_8937,0.4712486065852466,0.44702359035134426,0.0817278030634091
05_8940,0.4569988525030265,0.44180432789954666,0.10119681959742696
05_8985,0.1980811265218014,0.4641243619752069,0.3377945115029917
05_8986,0.1963618853367983,0.4665428948522764,0.3370952198109253
05_8988,0.1993663812791287,0.4661684096010532,0.3344652091198181
05_8991,0.19540153693304665,0.4625544070957522,0.3420440559712012
05_8999,0.19798303848967266,0.4630471267862934,0.3389698347240339
05_9001,0.1937815491381518,0.4605182387419799,0.34570021211986834
05_9006,0.19635905263619466,0.4632500179915324,0.340390929372273
05_9007,0.2028384047228,0.4650809823809983,0.3320806128962017
05_9013,0.1942323979642623,0.4652218688699302,0.34054573316580744
05_9015,0.20245841323524952,0.4672487217732103,0.3302928649915401
05_9016,0.1993787877768644,0.465056196257247,0.33556501596588845
05_9074,0.3793223554588681,0.4578256967624442,0.16285194777868786
05_9106,0.5011279701267111,0.4312003650599245,0.06767166481336441
05_9111,0.4975298505941744,0.4315881958881044,0.07088195351772114
05_9115,0.4964535375287888,0.4335691352364425,0.06997732723476872
05_9185,0.2052298865248788,0.4707327958011198,0.32403731767400146
05_9187,0.2073293388408455,0.4746529820506971,0.3180176791084573
05_9189,0.2116498193988433,0.4714458922146816,0.31690428838647505
05_9204,0.20485513205018704,0.469163025312945,0.32598184263686797
05_9205,0.20090311239165495,0.473357736268581,0.32573915133976394
05_9206,0.20008260339737,0.4667014639489772,0.3332159326536528
05_9208,0.20054990242558304,0.4661978722843225,0.3332522252900946
05_9210,0.19805506740557502,0.4678937262365781,0.3340512063578469
05_9211,0.199891204437045,0.4652475067508217,0.3348612888121333
05_9218,0.20990756119939868,0.4632969476930708,0.3267954911075305
05_9220,0.2049562493857928,0.4661761525281623,0.3288675980860449
05_9223,0.20902515025560295,0.46731233903915204,0.323662510705245
05_9228,0.1993883049401814,0.4647442725233316,0.3358674225364871
05_9233,0.20037113940059287,0.4659185441232764,0.33371031647613064
05_9236,0.2012225396026964,0.4660117751834818,0.33276568521382177
05_9241,0.1979972052384491,0.4698083527144967,0.3321944420470543
05_9242,0.20361592113288648,0.4642274076799636,0.33215667118715003
05_9243,0.2134681463463383,0.4681951151527265,0.3183367385009352
05_9247,0.19538207933814408,0.4707026492100434,0.3339152714518125
05_9260,0.3696054108359199,0.4899184784310798,0.14047611073300015
05_9274,0.20835606820116614,0.4692007676899349,0.3224431641088989
05_9285,0.2070148724224926,0.4687430938847522,0.32424203369275506
05_9295,0.20240179897011046,0.4652172309368381,0.3323809700930514
05_9297,0.201888149643817,0.4680947227401914,0.3300171276159916
05_9301,0.21658506028237415,0.4676728617668737,0.3157420779507521
05_9303,0.20758862943435408,0.4721071818653913,0.3203041887002547
05_9307,0.2036413657211466,0.4658801289624506,0.3304785053164029
05_9313,0.20408816632509172,0.4670648211709904,0.328847012503918
05_9315,0.20222297420243496,0.4694166664923751,0.32836035930519
05_9319,0.20658823691830566,0.4700542715530182,0.32335749152867604
05_9325,0.2049807571906187,0.4684622881026048,0.3265569547067765
05_9351,0.20097462879922226,0.4706364914084717,0.328388879792306
05_9353,0.21034455284669087,0.4657784721757582,0.3238769749775509
05_9364,0.21030979902044486,0.4714128009176133,0.31827740006194183
05_9366,0.20248143719374914,0.4701164703182597,0.3274020924879912
05_9374,0.21000794278690524,0.4633573101562046,0.3266347470568902
05_9440,0.2337960476254695,0.4815046276606321,0.2846993247138984
05_9467,0.2540535694180134,0.48328459186281203,0.2626618387191747
05_9474,0.1770347527584298,0.4591725340483973,0.36379271319317297
05_9485,0.17347254105468396,0.4604398101262594,0.36608764881905664
05_9486,0.17490833894837554,0.4600225371570118,0.3650691238946127
05_9488,0.19334479189900886,0.4657497600810022,0.3409054480199891
05_9502,0.16835374332740816,0.4572986200117484,0.37434763666084336
05_9519,0.3825639485321367,0.4641528434578941,0.1532832080099693
05_9553,0.20442582387586228,0.4648831449822807,0.3306910311418569
05_9563,0.45992921737342896,0.4253035951101298,0.11476718751644124
05_9564,0.3574120776404576,0.4653791265827702,0.17720879577677218
05_9576,0.4579672005995125,0.4255178560083606,0.11651494339212687
05_9579,0.4997450344791877,0.4232142122035144,0.07704075331729801
05_9584,0.2069838212385698,0.4644712663232983,0.3285449124381319
05_9586,0.20184713573373134,0.4614851414365917,0.336667722829677
05_9591,0.2970568302780703,0.5074137857213086,0.19552938400062106
05_9640,0.2698197662355845,0.4853959617211484,0.2447842720432673
05_9650,0.3123605858149547,0.498584471254541,0.18905494293050434
05_9652,0.2862756253090835,0.4904383173765571,0.22328605731435952
05_9670,0.2885979584219966,0.5148444848988469,0.1965575566791564
05_9676,0.2943851754499316,0.5023439334107082,0.20327089113936028
05_9683,0.2765182173054105,0.505038940035538,0.2184428426590516
05_9685,0.2840668706905783,0.5060342838616723,0.2098988454477495
05_9689,0.27021426519446035,0.5095235250398662,0.2202622097656736
05_9698,0.2752803719848062,0.507718956228384,0.21700067178680973
05_9699,0.2718971795443302,0.5084330059668098,0.21966981448886005
06_9393,0.2822870336550315,0.4919604693419787,0.2257524970029899
06_9396,0.22969315523747266,0.5013799783298885,0.2689268664326389
07_0067,0.22846538094677074,0.4867585369755787,0.28477608207765065
07_0118,0.2093049450245327,0.47288576901105395,0.3178092859644133
07_0120,0.20820218592763,0.4713566364179761,0.320441177654394
07_0138,0.19797398211190792,0.4699989727451796,0.3320270451429125
07_0150,0.20402955470244685,0.4697018657349189,0.3262685795626344
07_0158,0.20800128742524102,0.4720247819115148,0.3199739306632442
07_0160,0.2077088090730816,0.4715752609084957,0.3207159300184227
07_0165,0.21593072755337567,0.4728250771646348,0.31124419528198954
07_0166,0.2033542653000864,0.4702233799528962,0.3264223547470174
07_0172,0.2052659810455948,0.4704187192851593,0.32431529966924594
07_0189,0.2070369223385531,0.4712133686792782,0.3217497089821689
07_0210,0.2031044500220733,0.4706921425456866,0.32620340743224
07_0214,0.20557726212742775,0.4707392514643217,0.3236834864082505
07_0218,0.20756984402816508,0.4720718923553589,0.320358263616476
07_0220,0.2189116207756002,0.4749265978058734,0.3061617814185265
07_0239,0.19038854889525736,0.4646190548412638,0.34499239626347905
07_0245,0.19239118715605594,0.4645797601467496,0.3430290526971946
07_0249,0.19181560643162898,0.4647894905804533,0.3433949029879177
07_0250,0.19248855183465685,0.4642186292634031,0.34329281890194
07_0253,0.19188183297280065,0.4638268897268487,0.3442912773003507
07_0254,0.19180942042894344,0.464238266437062,0.3439523131339947
07_0255,0.19135393175047852,0.4640814699859675,0.3445645982635539
07_0289,0.21496784888296794,0.4742832438068138,0.3107489073102184
07_0295,0.2068290596312722,0.472568928041836,0.3206020123268918
07_0322,0.2289817061047033,0.4763783654800346,0.2946399284152621
07_0323,0.228745050460095,0.4739556187316934,0.2972993308082117
07_0405,0.2042726361304426,0.4688746991291364,0.32685266474042096
07_0406,0.20353818817379765,0.4695858486004845,0.3268759632257178
07_0411,0.2025003563152903,0.4694168869696744,0.3280827567150353
07_0418,0.20789250816756374,0.4707589789433223,0.3213485128891139
07_0423,0.2031404447452969,0.4700619788018024,0.32679757645290075
07_0427,0.20218742836724835,0.4700930236485943,0.3277195479841574
07_0429,0.2033657920596089,0.4705571067774647,0.32607710116292643
07_0444,0.2022403019571116,0.4686112149340957,0.3291484831087927
08_0001,0.1961540208803065,0.463444393011868,0.3404015861078255
08_0005,0.19498559439132326,0.4631706462629333,0.3418437593457434
08_0009,0.1961582547312108,0.4626498485651822,0.341191896703607
08_0010,0.19535066608324125,0.4592451313724672,0.3454042025442917
08_0028,0.2138756953478081,0.4654457621574902,0.3206785424947017
08_0029,0.2137307330860121,0.4680705414021325,0.31819872551185546
08_0032,0.1950916783528765,0.4600539831925567,0.3448543384545668
08_0033,0.19384376776469706,0.4622208954282797,0.34393533680702315
08_0036,0.19537767825698268,0.4632505168287461,0.3413718049142712
08_9715,0.19651894547609788,0.4612101571784374,0.3422708973454646
08_9718,0.19407965150890133,0.45937637588581304,0.34654397260528563
08_9721,0.19550354187065905,0.4604784361584937,0.3440180219708474
08_9735,0.1937489964043404,0.4591259808017764,0.34712502279388324
08_9737,0.19644921830609136,0.4605618139297712,0.3429889677641375
08_9761,0.18998736270726074,0.4582027787072634,0.3518098585854757
08_9799,0.2166688398065401,0.482284898834098,0.3010462613593618
08_9949,0.14183569879994118,0.43981955003086015,0.4183447511691986
08_9971,0.19119570526887605,0.4642342966192473,0.3445699981118766
08_9979,0.17912134768673862,0.4598744836363442,0.3610041686769171
08_9985,0.20471127226767089,0.4640072741440364,0.33128145358829264
08_9987,0.20340631187701655,0.4624904185610573,0.3341032695619261
08_9990,0.19792953807632704,0.4655973083911458,0.3364731535325272
08_9991,0.19543254523139747,0.464902397939593,0.33966505682900944
08_9992,0.19356827452746306,0.4624573469943008,0.3439743784782362
08_9993,0.19428733108821747,0.4625673010312309,0.3431453678805516
09_0506,0.1549769576161696,0.4481198779630268,0.3969031644208036
09_0507,0.15344912919972448,0.4463680352217632,0.4001828355785123
09_0525,0.21300626813441104,0.4750750818589501,0.3119186500066389
09_0540,0.14819407690893874,0.4453116742329793,0.406494248858082
09_0544,0.14536023037543952,0.4437763188181286,0.4108634508064318
09_0581,0.3250607008161575,0.5021635785965791,0.17277572058726334
09_0582,0.3296764687430233,0.5042247824674321,0.16609874878954467
09_0583,0.3284339785754402,0.5015574777425855,0.17000854368197427
09_0585,0.3250312923373909,0.5092570955454668,0.16571161211714233
09_0615,0.21579882234405184,0.4927719729970786,0.2914292046588696
09_0618,0.2066982485741672,0.4694771921054297,0.3238245593204032
09_0621,0.20691300567648727,0.47030020968457403,0.3227867846389388
09_0622,0.2044642552595748,0.4694478387830922,0.32608790595733306
09_0629,0.20036502340028575,0.4672449689949032,0.33239000760481113
09_0644,0.20101796108509945,0.467062540421983,0.33191949849291746
09_0645,0.19791913129392152,0.4679584296917461,0.3341224390143324
09_0649,0.19860785943321654,0.466854647479875,0.33453749308690833
09_0650,0.1975445594923645,0.4678165774383782,0.3346388630692572
09_0651,0.19834877343274832,0.4675547790033711,0.3340964475638807
09_0652,0.19757216111771791,0.46741991446958,0.3350079244127021
09_0653,0.1985831533984255,0.4675031890478831,0.33391365755369146
09_0654,0.198280142061562,0.4664804387827342,0.3352394191557039
09_0655,0.19781657430214206,0.4674274099595503,0.3347560157383077
09_0671,0.1963139865391348,0.469532499426332,0.33415351403453325
09_0673,0.19599821077336796,0.4687844618924825,0.3352173273341496
09_0675,0.19660161098301945,0.4680098833559895,0.3353885056609909
09_0681,0.19551940575472693,0.4652611293975245,0.3392194648477486
09_0688,0.1987544820887323,0.4680160896801006,0.3332294282311671
09_0691,0.1983664132791703,0.4673274016723149,0.33430618504851484
09_0692,0.19728334186499832,0.4667302933063763,0.33598636482862543
09_0693,0.203661943380842,0.4695078862901298,0.3268301703290283
09_0694,0.2009914732652548,0.4685131294263628,0.33049539730838234
09_0699,0.19610103895890635,0.4674608159886325,0.3364381450524611
09_0702,0.19886768353535408,0.4681696651078541,0.3329626513567918
09_0704,0.19564068430035572,0.4665130173825493,0.3378462983170949
09_0711,0.1932616897676772,0.4687265268831948,0.338011783349128
09_0712,0.19235683995434813,0.4669182152910024,0.34072494475464954
09_0719,0.19441078380225135,0.4654231611754762,0.3401660550222725
09_0722,0.19515181273339152,0.4657432024254078,0.3391049848412005
09_0723,0.19665856966682466,0.4650496997772201,0.33829173055595524
09_0728,0.19025632857994232,0.4639587492233446,0.34578492219671303
09_0729,0.1906503602713111,0.4679724063255015,0.3413772334031873
09_0730,0.19149160221407702,0.4658093459731525,0.3426990518127705
09_0731,0.19207249604660864,0.4652422178579225,0.3426852860954689
09_0737,0.1968472652764637,0.4658807913159744,0.3372719434075618
09_0746,0.193631943547292,0.4661563934869088,0.3402116629657993
09_0747,0.19647415881224495,0.4659531587705714,0.33757268241718363
09_0754,0.19804568896262528,0.4670832324063995,0.3348710786309753
10_0057,0.2024754662676318,0.4648265135763868,0.3326980201559813
10_0060,0.20287208114420127,0.4646085154590748,0.33251940339672403
10_0065,0.20601857494779413,0.4644022382749612,0.32957918677724474
10_0078,0.20418147458664634,0.4660056400786022,0.3298128853347515
10_0082,0.2045123673826288,0.4659431893121922,0.32954444330517896
10_0088,0.2022742836390484,0.4630383486005523,0.3346873677603993
10_0109,0.20056264682750605,0.4638432420460429,0.3355941111264511
10_0112,0.1989894143286525,0.4640469327067519,0.33696365296459563
10_0116,0.19968304069633855,0.4624603388179681,0.33785662048569337
10_0186,0.14114785583973066,0.43905964743334985,0.4197924967269195
10_0187,0.14259758037000209,0.4382378450521473,0.4191645745778507
10_0191,0.14502780326769316,0.4398853907502702,0.4150868059820367
10_0195,0.14676693537742774,0.4402719374671982,0.412961127155374
10_0197,0.15547311666426256,0.4463528158537702,0.3981740674819673
10_0200,0.1475895246006233,0.4422738940201984,0.4101365813791785
10_0206,0.15079633418453953,0.4411169983328528,0.4080866674826077
10_0244,0.1554192495544399,0.44849625607461696,0.3960844943709431
11_0783,0.13508680377147544,0.4382593220684424,0.4266538741600821
11_0796,0.13166232878977466,0.4402793967084835,0.4280582745017418
11_0798,0.14848885335383946,0.4461050105141956,0.405406136131965
11_0800,0.1584326756769355,0.449664745693754,0.39190257862931055
11_0803,0.16223163494692835,0.4517856402098065,0.38598272484326507
11_0804,0.16823930670230078,0.4531496121232493,0.37861108117444997
11_0808,0.17636962922178062,0.4565809371418556,0.36704943363636383
11_0811,0.17613068854494454,0.4601154590378113,0.3637538524172442
11_0818,0.1881285858895377,0.4645187260450078,0.3473526880654545
11_0819,0.18830360281751635,0.4644322235594094,0.3472641736230743
11_0821,0.20212688482076335,0.47089982354699395,0.3269732916322425
11_0822,0.20735309303163585,0.4698529086360779,0.3227939983322861
11_0823,0.21153809693805373,0.4703156374364832,0.3181462656254631
11_0824,0.20286918244254531,0.4697574173717978,0.3273734001856569
11_0826,0.19245735096789404,0.4657586770432746,0.3417839719888314
11_0827,0.18948768675693414,0.4636106296759897,0.3469016835670761
11_0835,0.1869423122189806,0.4638142987939461,0.34924338898707324
11_0837,0.1878571036537508,0.4638324914511894,0.3483104048950597
11_0839,0.18122468515247708,0.4599694798267154,0.35880583502080754
11_0840,0.1822152947120189,0.4611805112093043,0.3566041940786769
11_0842,0.18223630680293534,0.4601163547033384,0.3576473384937263
11_0844,0.18243915420633447,0.4612689942946384,0.35629185149902715
11_0845,0.17992212450379738,0.4601182244569311,0.3599596510392715
11_0846,0.1803315629206499,0.459991434284884,0.3596770027944662
11_0850,0.1754116165943942,0.4577334668552785,0.36685491655032737
12_0263,0.20483241204556565,0.4661416339931853,0.32902595396124906
12_0266,0.20394395954411934,0.4675468988450992,0.3285091416107813
12_0267,0.2046768256200988,0.46449152390332,0.33083165047658125
12_0268,0.20318463882473145,0.4654578889302943,0.3313574722449741
12_0270,0.20263653433122453,0.4654504675934886,0.33191299807528685
12_0271,0.2023621953662013,0.465310367583391,0.3323274370504078
12_0272,0.2016879691659728,0.4637117296643245,0.3346003011697028
12_0277,0.2033988067975047,0.4651756271571375,0.33142556604535783
12_0280,0.20571667832410528,0.4635064391289976,0.33077688254689697
12_0286,0.200905843225936,0.4659946335827023,0.3330995231913617
12_0295,0.2070340198438782,0.4666488623903412,0.3263171177657806
12_0306,0.19901419921799465,0.4669409978633744,0.33404480291863103
12_0307,0.20105292402712754,0.4653284401598232,0.33361863581304924
12_0313,0.2009336459461956,0.4642939545801312,0.33477239947367315
12_0315,0.1980876684974032,0.4657237844457853,0.3361885470568116
12_0316,0.20176999906189427,0.4660486225606322,0.33218137837747364
12_0328,0.20353459364868196,0.4648791832037912,0.3315862231475269
12_0329,0.20259933345331688,0.4677121581481492,0.3296885083985339
12_0334,0.2101377540705317,0.4654131506781382,0.3244490952513301
12_0335,0.20240416617898524,0.4661431298359586,0.3314527039850562
12_0343,0.2013282592935912,0.4652238496230188,0.33344789108339
12_0345,0.19361895708623514,0.4647150503972897,0.3416659925164752
12_0358,0.19383758555727126,0.4606931787723343,0.3454692356703944
12_0360,0.3732564533319155,0.4727932068985354,0.15395033976954894
